# PATH  Rmax= 9.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
  pathindex     sig2   amp ratio    deg    nlegs  r effective
      413     0.00000     0.2599E+02     2.000     6   5.1761
      414     0.00000     0.4586E+01     2.000     4   5.1777
      415     0.00000     0.2139E+02     2.000     5   5.1774
      416     0.00000     0.3992E+02     2.000     6   5.1778
      417     0.00000     0.7058E+01     2.000     4   5.1781
      419     0.00000     0.8654E+01     2.000     4   5.1808
      420     0.00000     0.1995E+02     2.000     6   5.1815
      421     0.00000     0.5016E+01     2.000     4   5.1855
      422     0.00000     0.6276E+01     2.000     4   5.1856
      423     0.00000     0.1510E+02     2.000     5   5.1864
      424     0.00000     0.5112E+01     2.000     3   5.1877
      425     0.00000     0.1655E+02     2.000     6   5.1891
      426     0.00000     0.8767E+01     2.000     4   5.1921
      427     0.00000     0.3890E+02     2.000     6   5.1926
      428     0.00000     0.9674E+01     2.000     4   5.1934
      429     0.00000     0.9835E+01     2.000     5   5.1934
      430     0.00000     0.9472E+01     2.000     5   5.1934
      431     0.00000     0.4566E+01     2.000     4   5.1941
      432     0.00000     0.1274E+02     2.000     5   5.1947
      433     0.00000     0.5271E+01     2.000     5   5.1965
      434     0.00000     0.4988E+01     2.000     5   5.1971
      435     0.00000     0.1073E+02     2.000     5   5.2004
      436     0.00000     0.1197E+02     2.000     4   5.2010
      437     0.00000     0.6408E+01     2.000     4   5.2026
      438     0.00000     0.3731E+02     2.000     6   5.2026
      439     0.00000     0.2512E+02     2.000     5   5.2102
      440     0.00000     0.3527E+02     2.000     6   5.2124
      441     0.00000     0.1290E+02     2.000     5   5.2135
      442     0.00000     0.3718E+02     2.000     6   5.2151
      443     0.00000     0.9436E+01     2.000     4   5.2161
      444     0.00000     0.2070E+02     2.000     5   5.2157
      445     0.00000     0.7832E+01     2.000     3   5.2180
      446     0.00000     0.5787E+01     2.000     5   5.2183
      447     0.00000     0.1274E+02     2.000     5   5.2189
      448     0.00000     0.3104E+01     2.000     4   5.2208
      449     0.00000     0.1075E+02     2.000     5   5.2228
      450     0.00000     0.7025E+01     2.000     4   5.2248
      451     0.00000     0.4180E+01     2.000     5   5.2250
      452     0.00000     0.6197E+01     2.000     4   5.2256
      453     0.00000     0.3833E+01     2.000     3   5.2276
      454     0.00000     0.4600E+01     2.000     3   5.2281
      455     0.00000     0.3404E+01     2.000     4   5.2281
      456     0.00000     0.1505E+02     2.000     4   5.2351
      457     0.00000     0.4795E+01     2.000     3   5.2368
      458     0.00000     0.1268E+02     2.000     4   5.2364
      459     0.00000     0.4507E+01     1.000     4   5.2394
      460     0.00000     0.4502E+01     1.000     4   5.2405
      461     0.00000     0.3691E+02     2.000     6   5.2401
      462     0.00000     0.1351E+02     2.000     5   5.2406
      463     0.00000     0.9138E+01     1.000     4   5.2422
      464     0.00000     0.9990E+01     2.000     4   5.2452
      465     0.00000     0.1358E+02     2.000     6   5.2452
      466     0.00000     0.4960E+01     2.000     5   5.2465
      467     0.00000     0.4158E+01     2.000     5   5.2472
      468     0.00000     0.5377E+01     2.000     6   5.2474
      469     0.00000     0.1254E+02     2.000     4   5.2495
      471     0.00000     0.1055E+02     2.000     4   5.2523
      472     0.00000     0.1396E+02     2.000     5   5.2521
      473     0.00000     0.3900E+01     2.000     4   5.2533
      474     0.00000     0.2300E+02     2.000     5   5.2535
      475     0.00000     0.8696E+01     2.000     5   5.2553
      476     0.00000     0.8127E+01     2.000     5   5.2579
      477     0.00000     0.4887E+01     2.000     5   5.2588
      478     0.00000     0.3142E+02     2.000     5   5.2606
      479     0.00000     0.1108E+02     2.000     4   5.2610
      480     0.00000     0.3176E+01     1.000     4   5.2624
      481     0.00000     0.1525E+02     1.000     6   5.2653
      482     0.00000     0.4156E+01     2.000     4   5.2698
      483     0.00000     0.6259E+01     2.000     4   5.2711
      484     0.00000     0.1848E+02     2.000     5   5.2707
      485     0.00000     0.6101E+01     2.000     4   5.2715
      486     0.00000     0.2833E+01     2.000     7   5.2720
      487     0.00000     0.2493E+02     2.000     6   5.2765
      488     0.00000     0.2676E+01     2.000     4   5.2783
      489     0.00000     0.2352E+02     2.000     6   5.2783
      490     0.00000     0.2873E+02     1.000     6   5.2789
      491     0.00000     0.3436E+01     1.000     4   5.2797
      492     0.00000     0.1840E+02     2.000     5   5.2793
      493     0.00000     0.1262E+02     2.000     4   5.2833
      494     0.00000     0.2924E+01     2.000     5   5.2840
      495     0.00000     0.4970E+01     2.000     5   5.2839
      496     0.00000     0.5210E+01     2.000     4   5.2844
      497     0.00000     0.5233E+01     2.000     6   5.2848
      498     0.00000     0.4315E+01     2.000     5   5.2850
      499     0.00000     0.2889E+01     2.000     4   5.2865
      500     0.00000     0.1710E+02     2.000     6   5.2861
      501     0.00000     0.9489E+01     2.000     6   5.2872
      502     0.00000     0.1941E+02     2.000     5   5.2871
      503     0.00000     0.4185E+01     2.000     4   5.2889
      504     0.00000     0.3118E+01     2.000     5   5.2905
      505     0.00000     0.3366E+01     2.000     6   5.2907
      506     0.00000     0.1363E+02     2.000     6   5.2918
      507     0.00000     0.4004E+01     2.000     7   5.2930
      508     0.00000     0.9223E+01     2.000     5   5.2942
      509     0.00000     0.9319E+01     2.000     5   5.2950
      510     0.00000     0.1776E+02     2.000     5   5.2994
      511     0.00000     0.3401E+01     2.000     5   5.3006
      512     0.00000     0.6945E+01     2.000     4   5.3023
      513     0.00000     0.1011E+02     2.000     5   5.3020
      514     0.00000     0.4384E+01     2.000     5   5.3030
      515     0.00000     0.8861E+01     2.000     5   5.3073
      516     0.00000     0.2042E+02     2.000     5   5.3077
      518     0.00000     0.2764E+01     2.000     5   5.3082
      519     0.00000     0.4191E+01     2.000     6   5.3082
      520     0.00000     0.4559E+01     2.000     5   5.3088
      522     0.00000     0.6264E+01     2.000     6   5.3094
      523     0.00000     0.3363E+01     2.000     5   5.3101
      524     0.00000     0.5316E+01     2.000     4   5.3106
      525     0.00000     0.3613E+01     2.000     5   5.3109
      526     0.00000     0.4437E+01     2.000     3   5.3113
      527     0.00000     0.2910E+01     2.000     5   5.3121
      528     0.00000     0.3595E+01     2.000     5   5.3122
      529     0.00000     0.8912E+01     2.000     6   5.3127
      530     0.00000     0.3768E+01     1.000     4   5.3136
      531     0.00000     0.1572E+02     2.000     5   5.3137
      532     0.00000     0.4744E+01     2.000     4   5.3144
